SEASON_ID,GAME_ID,GAME_DATE,TEAM_A,TEAM_B,MATCHUP,WON,FG_PCT_DIFF,FG_PCT_A,FG3_PCT_DIFF,FG3_PCT_A,FT_PCT_DIFF,FT_PCT_A,REB_DIFF,REB_A,AST_DIFF,AST_A,STL_DIFF,STL_A,TOV_DIFF,TOV_A,PF_DIFF,PF_A
22018,21800169,11/9/18,ATL,DET,ATL vs. DET,0,-0.018,0.456,-0.176,0.25,0.118,0.75,9,53,-13,17,-4,6,6,16,-10,21
22018,2021800036,11/9/18,OKL,SBL,OKL vs. SBL,1,0.037,0.429,-0.19,0.167,0.112,0.731,12,56,6,24,0,11,4,25,4,25
22018,2021800033,11/9/18,FWN,ERI,FWN vs. ERI,1,0.048,0.488,0.16,0.345,-0.151,0.688,12,51,-4,20,-10,7,6,24,0,25
22018,2021800037,11/9/18,AUS,NAS,AUS vs. NAS,1,0.185,0.529,0.307,0.478,-0.147,0.615,-5,39,7,23,-6,7,6,20,0,22
22018,2021800039,11/9/18,ACC,SCW,ACC vs. SCW,0,0.036,0.414,-0.096,0.154,-0.145,0.618,-5,46,9,24,1,7,2,14,5,32
22018,21800171,11/9/18,DEN,BKN,DEN vs. BKN,0,0.051,0.46,-0.086,0.278,0.068,0.735,12,54,-1,20,-4,3,4,12,4,28
22018,21800173,11/9/18,SAC,MIN,SAC vs. MIN,1,0.038,0.453,0.095,0.375,-0.013,0.793,-3,49,5,25,1,7,-5,12,6,29
22018,21800170,11/9/18,MIA,IND,MIA vs. IND,0,-0.094,0.45,0.169,0.519,0.007,0.593,-1,38,7,27,-4,6,5,23,1,27
22018,21800168,11/9/18,PHI,CHA,PHI vs. CHA,1,0.088,0.479,-0.076,0.324,0.006,0.756,10,59,8,33,-7,3,12,16,0,33
22018,21800172,11/9/18,UTA,BOS,UTA vs. BOS,1,0.115,0.558,-0.013,0.382,-0.109,0.8,17,45,-2,29,-7,4,8,16,1,21
22018,21800167,11/9/18,ORL,WAS,ORL vs. WAS,1,0,0.512,0.012,0.419,0.158,0.842,6,41,2,26,0,8,-3,15,0,18
22018,21800164,11/8/18,PHX,BOS,PHX vs. BOS,0,0.039,0.441,-0.064,0.314,0.068,0.842,-14,42,4,25,4,10,-1,15,5,23
22018,21800166,11/8/18,GSW,MIL,GSW vs. MIL,0,-0.032,0.483,0.1,0.357,-0.005,0.773,-8,38,-2,31,-6,5,6,18,-1,22
22018,21800163,11/8/18,OKC,HOU,OKC vs. HOU,1,0.066,0.444,-0.019,0.243,0.008,0.708,13,52,2,18,1,10,-2,14,-10,16
22018,21800165,11/8/18,POR,LAC,POR vs. LAC,1,-0.049,0.412,0.037,0.385,0.179,0.929,12,53,-1,18,2,4,-1,6,-2,20
22018,2021800029,11/8/18,LIN,CAP,LIN vs. CAP,1,-0.037,0.453,-0.19,0.29,0.115,0.846,18,54,6,29,-4,5,7,22,-1,26
22018,2021800030,11/8/18,MNE,CTN,MNE vs. CTN,0,-0.125,0.415,-0.068,0.265,0.087,0.824,-4,44,-6,17,-3,6,0,12,-2,17
22018,2021800031,11/8/18,WES,RAP,WES vs. RAP,0,0.051,0.458,-0.033,0.313,-0.25,0.667,5,47,2,20,2,8,1,12,1,22
22018,21800154,11/7/18,ORL,DET,ORL vs. DET,0,0.049,0.46,0.036,0.333,-0.122,0.778,-10,40,7,28,-3,10,1,20,4,19
22018,2021800027,11/7/18,WCB,GRD,WCB vs. GRD,0,-0.004,0.458,-0.043,0.444,-0.013,0.773,-1,44,3,25,-2,8,-1,16,-4,17
22018,21800162,11/7/18,LAL,MIN,LAL vs. MIN,1,0.033,0.484,-0.059,0.441,-0.103,0.786,7,47,10,32,-4,6,1,16,-3,14
22018,21800158,11/7/18,MEM,DEN,MEM vs. DEN,1,0.039,0.429,0.131,0.381,0.051,0.84,-5,36,0,19,-2,7,1,17,0,22
22018,21800161,11/7/18,SAC,TOR,SAC vs. TOR,0,0.016,0.477,0.042,0.348,-0.191,0.722,-22,31,10,27,0,10,-5,15,6,26
22018,21800153,11/7/18,CLE,OKC,CLE vs. OKC,0,-0.046,0.371,0.031,0.29,0.154,0.846,7,51,7,17,-10,3,7,19,3,26
22018,21800156,11/7/18,MIA,SAS,MIA vs. SAS,1,0.057,0.387,-0.093,0.313,-0.207,0.722,11,60,2,21,0,8,1,13,-2,17
22018,21800160,11/7/18,UTA,DAL,UTA vs. DAL,1,0.086,0.483,0.018,0.351,-0.208,0.692,-14,35,17,31,9,12,-13,11,5,32
22018,21800155,11/7/18,ATL,NYK,ATL vs. NYK,0,-0.04,0.402,-0.078,0.289,0.057,0.759,-3,45,11,26,-3,5,1,17,0,30
22018,21800157,11/7/18,IND,PHI,IND vs. PHI,0,-0.062,0.394,-0.055,0.258,-0.112,0.706,-2,41,-5,19,2,9,-7,9,3,21
22018,21800159,11/7/18,NOP,CHI,NOP vs. CHI,1,0.051,0.447,0.077,0.367,-0.059,0.706,9,55,14,32,-4,5,4,15,2,18
22018,2021800028,11/7/18,SCW,STO,SCW vs. STO,1,0.082,0.528,0.248,0.571,-0.091,0.65,11,49,-1,21,2,8,-1,15,0,23
22018,2021800026,11/7/18,SXF,NAS,SXF vs. NAS,1,-0.027,0.461,0.03,0.306,0.128,0.941,-3,40,0,26,-1,10,-8,15,0,19
22018,21800152,11/6/18,POR,MIL,POR vs. MIL,1,0.092,0.527,0.014,0.395,-0.25,0.625,9,51,-3,23,5,7,1,12,1,17
22018,2021800024,11/6/18,IWA,NAS,IWA vs. NAS,0,-0.112,0.388,-0.109,0.391,-0.156,0.69,-23,32,-7,19,3,9,-7,13,-3,20
22018,2021800025,11/6/18,SLC,TEX,SLC vs. TEX,1,0.06,0.443,0.144,0.382,-0.018,0.682,4,50,8,29,-6,7,1,17,-4,18
22018,21800149,11/6/18,CHA,ATL,CHA vs. ATL,1,0.007,0.489,0.219,0.419,-0.222,0.556,6,43,5,27,-4,9,-1,21,-2,16
22018,21800151,11/6/18,PHX,BKN,PHX vs. BKN,0,-0.1,0.346,0.11,0.36,0.166,0.85,-3,49,-6,16,-5,4,10,20,-2,20
22018,2021800023,11/6/18,WES,DEL,WES vs. DEL,1,0.096,0.512,-0.035,0.292,-0.083,0.75,1,43,-7,21,-1,7,-5,14,-3,23
22018,21800150,11/6/18,DAL,WAS,DAL vs. WAS,1,0.051,0.476,0.127,0.441,0.213,0.963,18,50,-2,25,-4,4,7,17,-2,22
22018,21800144,11/5/18,OKC,NOP,OKC vs. NOP,1,-0.004,0.484,0.06,0.37,-0.123,0.71,-4,41,-1,26,7,15,-8,12,-3,23
22018,21800145,11/5/18,DEN,BOS,DEN vs. BOS,1,-0.05,0.456,0.092,0.382,-0.119,0.714,7,47,3,25,-4,5,1,13,-7,14
22018,21800142,11/5/18,ORL,CLE,ORL vs. CLE,1,-0.065,0.448,-0.111,0.324,0.2,0.867,-2,40,2,22,3,11,-3,15,-1,16
22018,21800148,11/5/18,LAC,MIN,LAC vs. MIN,1,0.018,0.489,0.214,0.452,0.109,0.909,5,43,10,30,-4,5,1,12,4,27
22018,21800143,11/5/18,NYK,CHI,NYK vs. CHI,0,-0.066,0.387,0.002,0.269,0.164,0.897,14,62,5,20,-2,7,-2,17,5,27
22018,21800147,11/5/18,GSW,MEM,GSW vs. MEM,1,0.048,0.506,0.209,0.542,0.195,0.957,16,46,-2,29,-4,4,3,13,6,25
22018,21800141,11/5/18,IND,HOU,IND vs. HOU,0,-0.007,0.44,-0.033,0.286,-0.271,0.667,0,39,-6,17,-1,8,-1,15,-9,15
22018,21800146,11/5/18,UTA,TOR,UTA vs. TOR,0,-0.128,0.442,-0.136,0.258,-0.27,0.659,-3,40,8,29,1,10,-2,12,-9,19
22018,2021800022,11/5/18,STO,SBL,STO vs. SBL,1,0.197,0.545,0.45,0.593,-0.024,0.69,2,44,6,25,5,11,-1,18,6,32
22018,21800140,11/5/18,DET,MIA,DET vs. MIA,0,-0.039,0.41,-0.073,0.314,-0.002,0.643,10,60,3,27,-2,8,2,19,4,30
22018,2021800021,11/5/18,SXF,MHU,SXF vs. MHU,1,-0.008,0.518,-0.022,0.5,0.043,0.765,-1,41,-3,23,-3,7,4,20,-8,20
22018,2021800019,11/4/18,MNE,DEL,MNE vs. DEL,1,0.079,0.533,0.001,0.355,-0.072,0.833,-1,43,3,23,3,9,-4,10,-5,19
22018,21800135,11/4/18,WAS,NYK,WAS vs. NYK,1,0.015,0.434,0.046,0.231,0.019,0.769,-4,47,2,21,7,12,-5,13,-10,18
22018,21800138,11/4/18,POR,MIN,POR vs. MIN,1,0.13,0.442,0.017,0.25,0.113,0.875,28,66,-3,15,-2,7,5,16,-1,20
22018,21800139,11/4/18,LAL,TOR,LAL vs. TOR,0,-0.041,0.459,-0.036,0.25,-0.136,0.793,-11,38,-7,25,-3,6,4,16,-6,18
22018,21800134,11/4/18,BKN,PHI,BKN vs. PHI,1,-0.001,0.476,0.121,0.321,-0.034,0.722,-8,38,11,27,5,11,-18,9,7,28
22018,21800133,11/4/18,MIL,SAC,MIL vs. SAC,1,0.042,0.484,0.004,0.393,0.409,0.909,12,56,6,30,0,6,-3,12,-6,20
22018,21800136,11/4/18,PHX,MEM,PHX vs. MEM,1,0.042,0.516,0.134,0.438,0.122,0.846,7,37,6,25,-6,7,11,24,6,27
22018,21800137,11/4/18,SAS,ORL,SAS vs. ORL,0,-0.073,0.432,-0.032,0.343,0.158,0.88,0,43,-4,25,-4,3,3,11,-1,21
22018,2021800020,11/4/18,ACC,OKL,ACC vs. OKL,0,-0.052,0.511,-0.174,0.297,-0.013,0.654,-13,31,-2,24,1,8,-4,17,0,29
22018,21800129,11/3/18,CHI,HOU,CHI vs. HOU,0,-0.028,0.394,-0.049,0.261,0.313,0.963,-8,37,-6,15,0,13,1,19,-4,18
22018,2021800013,11/3/18,AUS,TEX,AUS vs. TEX,0,0.011,0.516,-0.017,0.316,0.089,0.87,7,41,2,21,-9,2,12,24,9,28
22018,2021800017,11/3/18,SBL,STO,SBL vs. STO,0,-0.072,0.392,-0.184,0.226,0.126,0.826,3,48,-7,22,2,7,-5,12,-3,23
22018,21800128,11/3/18,ATL,MIA,ATL vs. MIA,1,0.041,0.523,0.006,0.406,0.014,0.783,-4,37,6,33,5,11,-1,16,1,21
22018,21800132,11/3/18,POR,LAL,POR vs. LAL,0,-0.1,0.423,-0.21,0.171,0.087,0.727,0,50,0,20,1,10,-6,14,-1,21
22018,21800126,11/3/18,CHA,CLE,CHA vs. CLE,1,0.139,0.571,-0.052,0.333,-0.01,0.923,24,50,7,29,-7,3,2,15,-3,17
22018,2021800009,11/3/18,CAP,GBO,CAP vs. GBO,0,-0.036,0.421,-0.01,0.286,0.188,0.813,7,53,5,25,-8,7,9,24,5,25
22018,2021800014,11/3/18,IWA,SXF,IWA vs. SXF,0,-0.011,0.448,0.097,0.393,-0.014,0.81,-20,36,-2,16,-1,8,-7,13,3,25
22018,2021800008,11/3/18,RAP,DEL,RAP vs. DEL,1,-0.082,0.408,-0.079,0.3,0.073,0.694,-7,48,-6,24,10,13,-7,13,-8,26
22018,21800125,11/3/18,PHI,DET,PHI vs. DET,1,0.008,0.406,0.143,0.31,0.18,0.863,1,45,5,21,3,11,0,17,-1,31
22018,2021800016,11/3/18,WIS,CTN,WIS vs. CTN,1,0.028,0.407,-0.054,0.219,0.286,0.857,2,52,-3,19,-1,8,1,19,1,21
22018,2021800015,11/3/18,RGV,MHU,RGV vs. MHU,1,0.031,0.451,0.136,0.371,0.17,0.781,23,61,-8,21,-5,4,11,19,1,27
22018,2021800012,11/3/18,LIN,WES,LIN vs. WES,1,-0.025,0.419,0.058,0.258,-0.074,0.75,14,59,10,24,-1,8,3,19,1,25
22018,2021800010,11/3/18,ERI,LAK,ERI vs. LAK,1,0.117,0.551,0.125,0.366,0.02,0.826,-3,39,5,29,11,12,-6,13,12,31
22018,2021800011,11/3/18,GRD,WCB,GRD vs. WCB,1,0.155,0.605,0.051,0.484,0.025,0.818,7,40,5,22,-5,8,7,22,8,26
22018,21800130,11/3/18,SAS,NOP,SAS vs. NOP,1,0.001,0.469,0.062,0.348,0.219,0.786,-5,43,7,29,5,8,-7,9,0,21
22018,21800127,11/3/18,IND,BOS,IND vs. BOS,1,-0.013,0.419,-0.069,0.344,0.093,0.76,0,45,0,23,4,10,-1,13,-4,16
22018,2021800018,11/3/18,NAS,SCW,NAS vs. SCW,0,-0.061,0.488,0.015,0.394,-0.059,0.714,6,42,-6,19,-9,5,5,20,3,24
22018,21800131,11/3/18,DEN,UTA,DEN vs. UTA,1,0.087,0.494,0.127,0.321,-0.035,0.632,8,48,10,32,-4,8,5,17,5,26
22018,2021800005,11/2/18,WCB,LAK,WCB vs. LAK,1,0.068,0.386,0.107,0.321,0.003,0.821,11,55,0,20,8,10,-5,9,-7,16
22018,2021800006,11/2/18,WIS,GBO,WIS vs. GBO,0,-0.106,0.394,0.083,0.333,0.234,0.609,-13,47,-9,20,1,11,1,18,-2,18
22018,2021800002,11/2/18,MNE,WES,MNE vs. WES,0,-0.046,0.422,-0.173,0.16,0.135,0.75,11,45,-6,10,2,7,1,16,-1,25
22018,2021800004,11/2/18,SXF,FWN,SXF vs. FWN,1,0.05,0.466,0.095,0.375,-0.2,0.6,-8,44,6,29,0,10,-6,18,-1,25
22018,2021800003,11/2/18,IWA,SLC,IWA vs. SLC,0,-0.138,0.447,-0.104,0.36,0.095,0.72,-10,37,-13,14,-2,8,7,20,4,23
22018,2021800007,11/2/18,STO,OKL,STO vs. OKL,0,-0.152,0.371,-0.03,0.25,0.132,0.824,-3,42,-6,18,-6,6,7,24,12,29
22018,2021800001,11/2/18,ERI,GRD,ERI vs. GRD,1,0.046,0.463,0.201,0.481,0.11,0.8,23,62,1,30,-5,6,9,21,3,25
22018,21800117,11/2/18,ORL,LAC,ORL vs. LAC,0,-0.033,0.444,-0.265,0.235,-0.179,0.579,-10,40,-2,20,2,7,-3,10,1,24
22018,21800120,11/2/18,CHI,IND,CHI vs. IND,0,0.001,0.472,0.15,0.419,-0.02,0.889,1,43,12,33,-6,2,3,14,7,20
22018,21800124,11/2/18,GSW,MIN,GSW vs. MIN,1,0.113,0.489,0.093,0.382,0.059,0.773,22,61,6,31,-5,3,11,16,0,16
22018,21800121,11/2/18,DAL,NYK,DAL vs. NYK,0,-0.054,0.494,0.138,0.379,-0.106,0.625,0,40,-4,22,-7,6,6,18,4,28
22018,21800123,11/2/18,PHX,TOR,PHX vs. TOR,0,-0.066,0.44,-0.056,0.308,-0.063,0.556,10,49,-9,20,-8,3,2,15,-5,18
22018,21800118,11/2/18,BKN,HOU,BKN vs. HOU,0,0,0.494,0.056,0.441,-0.088,0.6,-3,38,0,22,1,5,1,10,7,28
22018,21800122,11/2/18,UTA,MEM,UTA vs. MEM,0,-0.039,0.468,-0.111,0.389,-0.058,0.56,0,39,-2,21,-6,3,3,14,-4,25
22018,21800119,11/2/18,WAS,OKC,WAS vs. OKC,0,-0.058,0.512,-0.169,0.3,-0.03,0.778,-8,30,-7,27,-7,6,5,18,1,21
22018,21800112,11/1/18,CLE,DEN,CLE vs. DEN,0,-0.072,0.41,-0.107,0.278,0.09,0.947,-9,35,-4,18,3,11,1,13,4,22
22018,21800113,11/1/18,PHI,LAC,PHI vs. LAC,1,0.031,0.473,0.09,0.481,-0.098,0.75,1,43,10,29,1,7,-4,14,2,30
22018,21800111,11/1/18,CHA,OKC,CHA vs. OKC,0,-0.018,0.409,0.052,0.268,0.185,0.909,2,51,6,26,-5,7,7,17,5,26
22018,21800115,11/1/18,BOS,MIL,BOS vs. MIL,1,-0.036,0.446,0.126,0.436,0.113,0.846,-3,42,10,30,-3,5,-2,12,3,23
22018,21800114,11/1/18,ATL,SAC,ATL vs. SAC,0,-0.058,0.483,-0.142,0.258,-0.137,0.676,-3,43,-12,26,-8,6,8,22,-1,28
22018,21800116,11/1/18,POR,NOP,POR vs. NOP,1,0.08,0.506,0.238,0.514,0.001,0.839,2,46,3,26,-3,4,2,14,6,30
22018,21800106,10/31/18,CHI,DEN,CHI vs. DEN,0,-0.031,0.424,0.202,0.471,0.111,0.722,-13,43,3,27,0,7,-3,13,7,23
22018,21800104,10/31/18,BKN,DET,BKN vs. DET,1,0.007,0.426,-0.008,0.316,-0.036,0.733,0,55,10,26,-3,5,0,16,3,33
22018,21800105,10/31/18,NYK,IND,NYK vs. IND,0,-0.112,0.43,0.18,0.48,0.228,0.875,-6,35,-6,18,-4,6,2,17,0,19
22018,21800108,10/31/18,GSW,NOP,GSW vs. NOP,1,0.05,0.528,0.157,0.5,-0.078,0.7,4,46,15,39,2,10,2,17,-2,24
22018,21800109,10/31/18,LAL,DAL,LAL vs. DAL,1,0.012,0.512,0.14,0.588,0.013,0.75,-1,39,-1,23,7,12,-3,20,3,27
22018,21800110,10/31/18,PHX,SAS,PHX vs. SAS,0,-0.165,0.389,0.028,0.25,-0.145,0.778,-12,35,-3,21,3,10,1,15,11,26
22018,21800107,10/31/18,MIN,UTA,MIN vs. UTA,1,0.096,0.581,0.047,0.48,0.067,0.667,-7,41,-6,19,1,10,1,15,6,28
22018,21800100,10/30/18,TOR,PHI,TOR vs. PHI,1,0.093,0.511,0.057,0.407,0.124,0.857,-4,43,4,29,6,13,-8,15,2,26
22018,21800098,10/30/18,ORL,SAC,ORL vs. SAC,0,-0.092,0.396,-0.108,0.256,0.073,0.727,-3,48,6,28,2,10,1,16,2,22
22018,21800103,10/30/18,OKC,LAC,OKC vs. LAC,1,0.038,0.511,0.179,0.529,-0.048,0.719,3,41,1,19,10,16,-9,15,9,35
22018,21800099,10/30/18,BOS,DET,BOS vs. DET,1,0.02,0.44,0.023,0.29,-0.071,0.781,-4,46,8,25,2,8,-3,14,-8,20
22018,21800097,10/30/18,CLE,ATL,CLE vs. ATL,1,-0.037,0.5,0.091,0.52,0.12,0.767,9,48,-2,23,7,13,-9,13,-9,20
22018,21800101,10/30/18,HOU,POR,HOU vs. POR,0,-0.152,0.323,-0.167,0.233,-0.305,0.565,-2,49,1,18,3,7,-6,11,6,25
22018,21800102,10/30/18,MEM,WAS,MEM vs. WAS,1,0.054,0.486,0.064,0.464,-0.14,0.71,1,38,4,28,7,16,-5,15,-2,20
22018,21800096,10/30/18,CHA,MIA,CHA vs. MIA,1,0.072,0.543,0.071,0.464,-0.005,0.828,5,39,2,27,-2,7,-1,14,0,26
12018,2011800005,10/29/18,RGV,MEX,RGV vs. MEX,1,0.15,0.634,0.2,0.4,-0.174,0.588,16,50,18,36,9,15,-7,15,2,22
22018,21800093,10/29/18,MIN,LAL,MIN vs. LAL,1,-0.042,0.429,0.119,0.483,0.2,0.867,3,51,2,26,3,11,-4,14,-10,14
22018,21800087,10/29/18,IND,POR,IND vs. POR,0,-0.076,0.411,-0.069,0.316,-0.294,0.65,-15,35,0,19,5,8,-10,8,-3,20
22018,21800092,10/29/18,MIL,TOR,MIL vs. TOR,1,0.11,0.489,0.222,0.422,0.003,0.789,6,57,3,28,-4,5,7,17,2,21
22018,21800094,10/29/18,SAS,DAL,SAS vs. DAL,1,-0.011,0.462,0.156,0.45,0.246,0.952,-8,41,12,27,8,17,-5,17,-2,19
22018,21800089,10/29/18,MIA,SAC,MIA vs. SAC,0,-0.082,0.413,-0.129,0.333,0.106,0.706,6,52,-8,20,2,10,6,18,-2,21
22018,21800091,10/29/18,CHI,GSW,CHI vs. GSW,0,-0.063,0.489,-0.219,0.314,-0.113,0.618,-5,44,-9,25,-3,6,2,9,-10,19
22018,21800095,10/29/18,DEN,NOP,DEN vs. NOP,1,-0.072,0.452,-0.144,0.314,0.213,0.913,-3,41,0,28,6,14,-9,13,-8,17
22018,21800090,10/29/18,NYK,BKN,NYK vs. BKN,1,0.084,0.489,0.086,0.375,0.116,0.889,21,53,-1,21,-1,5,3,13,1,21
22018,21800088,10/29/18,PHI,ATL,PHI vs. ATL,1,0.042,0.414,0.082,0.298,0.277,0.944,17,64,13,33,-3,7,6,19,4,22
22018,21800083,10/28/18,BKN,GSW,BKN vs. GSW,0,-0.011,0.483,0.143,0.476,-0.208,0.667,-10,37,0,28,-6,5,3,15,4,20
22018,21800085,10/28/18,OKC,PHX,OKC vs. PHX,1,0.064,0.506,-0.004,0.292,-0.277,0.686,-1,43,1,22,6,16,-7,15,-8,24
22018,21800084,10/28/18,DAL,UTA,DAL vs. UTA,0,-0.107,0.418,-0.079,0.321,-0.104,0.76,0,43,-1,24,-2,6,-5,13,-8,19
22018,21800086,10/28/18,LAC,WAS,LAC vs. WAS,1,0.152,0.544,0.367,0.552,-0.206,0.615,12,57,17,35,0,7,0,14,9,25
22018,21800075,10/27/18,NOP,UTA,NOP vs. UTA,0,-0.102,0.421,-0.048,0.265,-0.052,0.759,-3,40,-10,22,-3,4,3,16,6,32
22018,21800082,10/27/18,SAS,LAL,SAS vs. LAL,1,0.007,0.484,-0.206,0.188,0.181,0.792,7,49,1,20,2,7,-4,13,-8,17
22018,21800081,10/27/18,MIL,ORL,MIL vs. ORL,1,0.173,0.5,0.1,0.333,0.031,0.913,16,57,3,24,-3,6,10,21,-3,19
22018,21800080,10/27/18,MEM,PHX,MEM vs. PHX,1,0.095,0.557,0.073,0.346,0.12,0.909,4,39,2,30,7,12,-7,12,-4,21
22018,21800077,10/27/18,CLE,IND,CLE vs. IND,0,-0.184,0.465,-0.105,0.28,0.217,0.909,15,39,-7,21,-4,9,0,15,5,20
22018,21800078,10/27/18,PHI,CHA,PHI vs. CHA,1,-0.004,0.385,0.1,0.357,0,0.833,8,56,-1,18,1,4,2,11,-2,23
22018,21800076,10/27/18,ATL,CHI,ATL vs. CHI,0,-0.113,0.321,-0.064,0.3,0.013,0.826,-4,48,-5,20,-5,9,2,22,-8,13
22018,21800074,10/27/18,DET,BOS,DET vs. BOS,0,-0.082,0.371,-0.223,0.189,0.12,0.8,-7,47,-9,16,0,4,-2,11,-2,24
22018,21800079,10/27/18,MIA,POR,MIA vs. POR,1,0.038,0.458,0.021,0.385,-0.239,0.654,14,56,7,21,0,7,3,12,-4,21
12018,2011800002,10/27/18,SBL,NAS,SBL vs. NAS,1,0.063,0.453,-0.145,0.214,-0.179,0.667,13,57,10,29,3,13,-11,23,-11,23
22018,21800070,10/26/18,HOU,LAC,HOU vs. LAC,0,-0.156,0.388,-0.156,0.366,-0.041,0.88,-2,42,4,21,3,11,-2,13,6,27
22018,21800067,10/26/18,CHA,CHI,CHA vs. CHI,1,0.135,0.57,-0.006,0.438,0.211,0.938,16,50,9,30,5,10,-3,10,2,18
22018,21800073,10/26/18,SAC,WAS,SAC vs. WAS,1,-0.002,0.463,0.045,0.378,-0.174,0.609,11,53,3,25,0,8,-3,18,-9,18
12018,2011800001,10/26/18,ERI,RAP,ERI vs. RAP,0,-0.238,0.36,-0.058,0.375,0.035,0.767,-20,36,-7,22,1,9,-8,17,4,34
22018,21800072,10/26/18,NOP,BKN,NOP vs. BKN,1,0.01,0.449,-0.084,0.391,0.102,0.769,-8,46,-3,23,5,11,-7,11,-2,20
22018,21800071,10/26/18,MIN,MIL,MIN vs. MIL,0,-0.212,0.321,-0.18,0.233,-0.005,0.722,-13,49,-13,19,6,10,-10,7,-8,15
22018,21800068,10/26/18,NYK,GSW,NYK vs. GSW,0,-0.153,0.433,-0.152,0.333,-0.083,0.75,1,40,-9,17,-4,6,5,19,2,18
22018,21800069,10/26/18,TOR,DAL,TOR vs. DAL,1,0.071,0.484,0.007,0.407,0.058,0.85,6,50,1,23,4,10,-2,12,5,22
22018,21800066,10/25/18,LAL,DEN,LAL vs. DEN,1,0,0.5,0.084,0.345,0.026,0.826,-2,42,5,27,5,13,-6,13,-3,19
22018,21800065,10/25/18,OKC,BOS,OKC vs. BOS,0,0.01,0.394,-0.094,0.25,-0.167,0.56,12,57,0,19,-2,5,5,16,0,27
22018,21800063,10/25/18,DET,CLE,DET vs. CLE,1,0.065,0.526,0.06,0.393,-0.281,0.586,18,48,3,21,-7,4,11,20,-4,21
22018,21800064,10/25/18,ORL,POR,ORL vs. POR,0,-0.052,0.5,-0.007,0.4,-0.008,0.8,-4,40,5,29,-1,5,4,14,-1,21
22018,21800057,10/24/18,HOU,UTA,HOU vs. UTA,0,-0.034,0.402,-0.07,0.275,-0.215,0.571,-12,35,-5,16,5,12,-3,15,2,23
22018,21800053,10/24/18,CLE,BKN,CLE vs. BKN,0,-0.055,0.382,-0.245,0.167,0.138,0.938,9,53,-5,18,-3,5,1,15,3,19
22018,21800055,10/24/18,TOR,MIN,TOR vs. MIN,1,0.1,0.517,-0.156,0.344,0.125,0.75,0,44,1,26,-1,9,1,16,1,18
22018,21800060,10/24/18,PHX,LAL,PHX vs. LAL,0,0.004,0.524,-0.034,0.323,-0.025,0.714,1,44,-7,27,-9,4,11,19,4,23
22018,21800052,10/24/18,ATL,DAL,ATL vs. DAL,1,-0.011,0.407,0.095,0.395,0.095,0.71,2,54,3,28,-1,6,-2,15,-1,26
22018,21800058,10/24/18,SAS,IND,SAS vs. IND,0,-0.127,0.402,-0.215,0.316,0.077,0.952,6,46,-18,16,-6,3,3,13,-6,16
22018,21800062,10/24/18,GSW,WAS,GSW vs. WAS,1,0.124,0.576,0.169,0.455,-0.009,0.92,14,48,15,37,-1,6,3,15,-2,22
22018,21800061,10/24/18,SAC,MEM,SAC vs. MEM,1,0.039,0.422,0.063,0.333,-0.133,0.636,8,57,1,19,0,7,-1,14,-10,15
22018,21800054,10/24/18,MIA,NYK,MIA vs. NYK,1,0.113,0.476,0.084,0.448,0.036,0.679,6,51,4,24,2,7,1,13,-8,15
22018,21800059,10/24/18,MIL,PHI,MIL vs. PHI,1,-0.003,0.41,-0.022,0.302,0.233,0.933,1,51,-5,24,3,7,-5,11,0,27
22018,21800056,10/24/18,CHI,CHA,CHI vs. CHA,1,0.046,0.481,0.059,0.345,-0.097,0.8,9,45,-2,21,-1,4,8,14,4,24
22018,21800049,10/23/18,DET,PHI,DET vs. PHI,1,-0.028,0.472,0.038,0.364,-0.01,0.704,-2,46,-10,22,1,4,-3,8,0,24
22018,21800050,10/23/18,NOP,LAC,NOP vs. LAC,1,-0.041,0.43,0,0.25,-0.065,0.75,1,48,4,22,7,12,-8,8,-2,24
22018,21800051,10/23/18,DEN,SAC,DEN vs. SAC,1,-0.008,0.515,-0.052,0.367,0.417,0.867,10,49,2,31,4,11,-4,12,5,22
22018,21800048,10/22/18,LAL,SAS,LAL vs. SAS,0,-0.001,0.514,-0.177,0.359,-0.045,0.692,5,52,1,33,-4,5,6,15,3,29
22018,21800044,10/22/18,DAL,CHI,DAL vs. CHI,1,-0.083,0.43,-0.246,0.319,0.285,0.952,7,41,7,25,2,8,-4,15,-13,16
22018,21800040,10/22/18,BOS,ORL,BOS vs. ORL,0,-0.002,0.407,-0.061,0.225,0.078,0.778,2,51,-7,21,0,6,3,12,0,15
22018,21800045,10/22/18,UTA,MEM,UTA vs. MEM,0,-0.015,0.354,-0.071,0.25,-0.025,0.783,7,50,0,18,-4,6,5,15,0,22
22018,21800046,10/22/18,POR,WAS,POR vs. WAS,0,-0.02,0.398,-0.123,0.282,0.179,0.871,16,70,-1,22,0,6,9,19,-5,22
22018,21800043,10/22/18,MIN,IND,MIN vs. IND,1,0.033,0.424,-0.096,0.212,0.229,0.917,2,47,6,24,3,9,0,15,-7,17
22018,21800042,10/22/18,MIL,NYK,MIL vs. NYK,1,0.014,0.469,0.08,0.425,-0.159,0.708,12,55,5,27,-1,5,3,14,-3,18
22018,21800047,10/22/18,GSW,PHX,GSW vs. PHX,1,0.058,0.511,0.113,0.378,-0.158,0.731,-5,40,11,35,4,12,-7,14,3,24
22018,21800041,10/22/18,TOR,CHA,TOR vs. CHA,1,0.152,0.575,0.064,0.385,0.024,0.857,5,46,15,36,5,10,1,13,7,21
